CS14_ENG_001	per:holds_shares_in	test0	bolt-eng-DF-170-181113-84603:83990-84106	Global Crossing	bolt-eng-DF-170-181113-84603:11752-11766	0.777317791314
CS14_ENG_097	org:top_members_employees	test0	NYT_ENG_20101022.0053:1190-1337	Rami J. Abboud	NYT_ENG_20101022.0053:1257-1270	0.386739549476
CS14_ENG_097	org:top_members_employees	test0	WPB_ENG_20100628.0018:3824-3928	Robin Churchill	WPB_ENG_20100628.0018:3847-3861	0.607114748125
CS14_ENG_098	per:other_family	test0	LTW_ENG_20090728.0078:2797-2892	John Cage	LTW_ENG_20090728.0078:2813-2821	0.530956224907
CS14_ENG_099	org:top_members_employees	test0	bolt-eng-DF-200-192448-6196271:1880-1899,bolt-eng-DF-200-192448-6196271:1880-1921,bolt-eng-DF-200-192448-6196271:1913-1921	Chris Huhne	bolt-eng-DF-200-192448-6196271:1867-1877	0.745029713118
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100429.0264:2350-2441	Clegg	AFP_ENG_20100429.0264:2365-2369	0.573907321779
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100511.0109:1252-1328	Clegg	AFP_ENG_20100511.0109:1252-1256	0.0135152062846
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100505.0811:563-574	John Major	AFP_ENG_20100505.0811:536-545	0.603082814344
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100217.0377:1803-1841,AFP_ENG_20100217.0377:1803-1864,APW_ENG_20091001.0782:2132-2167	Menzies Campbell	AFP_ENG_20100217.0377:1433-1448	0.897750554751
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100217.0377:1687-1808,AFP_ENG_20100217.0377:1803-1841,AFP_ENG_20100217.0377:1803-1864,APW_ENG_20091001.0782:2132-2167	Menzies Campbell	AFP_ENG_20100217.0377:1433-1448	0.671673882611
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100507.0515:180-213	Nick Clegg	AFP_ENG_20100507.0515:204-213	0.37913103667
CS14_ENG_099	org:top_members_employees	test0	NYT_ENG_20100415.0168:1483-1630	Nick Clegg	NYT_ENG_20100415.0168:1504-1513	0.443650857712
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100505.0811:4456-4522,APW_ENG_20090711.0644:3992-4014,APW_ENG_20100508.0361:476-498,WPB_ENG_20100502.0009:1618-1640	Nick Clegg	WPB_ENG_20100502.0009:1642-1651	0.791982028224
CS14_ENG_099	org:top_members_employees	test0	APW_ENG_20090711.0644:3992-4014,APW_ENG_20100508.0361:476-498,WPB_ENG_20100502.0009:1618-1640,XIN_ENG_20100507.0204:1654-1682	Nick Clegg	WPB_ENG_20100502.0009:1642-1651	0.401007205874
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100505.0811:4456-4522,APW_ENG_20090711.0644:3992-4014,APW_ENG_20100508.0361:476-498,WPB_ENG_20100502.0009:1618-1640	Nick Clegg	WPB_ENG_20100502.0009:1642-1651	0.530038612212
CS14_ENG_099	org:top_members_employees	test0	APW_ENG_20091224.0331:1756-1795,APW_ENG_20091224.0584:2673-2701,APW_ENG_20100123.0501:2874-2907,NYT_ENG_20091224.0102:2922-2946	Sadakazu Tanigaki	APW_ENG_20100123.0501:2855-2871	0.168312175108
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100122.0342:2558-2592	Sergei Mitrokhin	AFP_ENG_20100122.0342:2540-2555	0.350826167043
CS14_ENG_099	org:top_members_employees	test0	bolt-eng-DF-200-192448-6196840:163-261	Tom Brake	bolt-eng-DF-200-192448-6196840:183-191	0.0201687835485
CS14_ENG_099	org:top_members_employees	test0	APW_ENG_20091001.0486:702-754	Traian Basescu	APW_ENG_20091001.0486:756-769	0.411739647378
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100517.0338:3082-3099,AFP_ENG_20100517.0338:3091-3099,XIN_ENG_20101007.0217:3131-3165	Vince Cable	AFP_ENG_20100517.0338:3101-3111	0.331107167456
CS14_ENG_099	org:top_members_employees	test0	AFP_ENG_20100505.0811:2166-2177	William Hague	AFP_ENG_20100505.0811:603-615	0.337172866266
CS14_ENG_099	org:top_members_employees	test0	APW_ENG_20100712.0453:3282-3297	Yukio Hatoyama	APW_ENG_20100712.0453:3325-3338	0.213131101632
CS14_ENG_100	gpe:headquarters_in_city	test0	APW_ENG_20091109.0726:963-1084	al-Awlaki	APW_ENG_20091109.0726:1053-1061	0.149975254232
CS14_ENG_100	gpe:headquarters_in_city	test0	WPB_ENG_20100907.0010:5154-5244	Al-Hijrah Islamic Center	WPB_ENG_20100907.0010:5158-5181	0.983027960248
CS14_ENG_100	gpe:headquarters_in_city	test0	APW_ENG_20091109.1079:3389-3432,APW_ENG_20091110.0090:3979-4022,APW_ENG_20091110.0112:1944-1987,WPB_ENG_20100309.0058:3219-3254	Dar al Hijrah Islamic Center	APW_ENG_20091109.1079:3389-3416	0.376897494194
CS14_ENG_100	gpe:headquarters_in_city	test0	APW_ENG_20091110.0090:3951-4072	Dar al-Hijrah Islamic Center	APW_ENG_20091110.0090:3979-4006	0.887018702336
CS14_ENG_100	gpe:headquarters_in_city	test0	WPB_ENG_20100309.0058:3170-3303	Dar Al-Hijrah Mosque	WPB_ENG_20100309.0058:3219-3238	0.676550081829
CS14_ENG_100	gpe:headquarters_in_city	test0	eng-NG-31-102460-8865657:7099-7244,eng-NG-31-102460-8865657:7246-7266	Dyncorp	eng-NG-31-102460-8865657:7190-7196	0.981390609527
CS14_ENG_100	gpe:headquarters_in_city	test0	eng-NG-31-102460-8865657:7119-7267	Dyncorp	eng-NG-31-102460-8865657:7190-7196	0.537725338252
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20091007.0118:965-1008,LTW_ENG_20091007.0118:965-985,LTW_ENG_20091007.0118:997-1008	DynCorp International	LTW_ENG_20091007.0118:965-985	0.459402323646
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20090703.0091:3091-3137	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.924222930346
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20090703.0091:3091-3114,LTW_ENG_20090703.0091:3091-3137,LTW_ENG_20090703.0091:3126-3137	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.450996303236
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20090703.0091:3028-3177	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.508435299517
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20090703.0091:3029-3176	Greenfield Senior Living	LTW_ENG_20090703.0091:3091-3114	0.967084839787
CS14_ENG_100	gpe:headquarters_in_city	test0	LTW_ENG_20091018.0044:936-1073	Palenque Restaurant	LTW_ENG_20091018.0044:1038-1056	0.936909142326
CS14_ENG_100	gpe:headquarters_in_city	test0	WPB_ENG_20101203.0037:3607-3725	Quinn 's Auction Galleries	WPB_ENG_20101203.0037:3633-3657	0.921227970935
CS14_ENG_100	gpe:headquarters_in_city	test0	eng-NG-31-143110-8752636:2503-2599	St. James	eng-NG-31-143110-8752636:2573-2581	0.427941511663
CS14_ENG_101	org:students	test0	NYT_ENG_20100718.0022:1326-1367	Kat Wildish	NYT_ENG_20100718.0022:594-604	0.381960815828
CS14_ENG_101	org:students	test0	NYT_ENG_20100718.0022:1249-1383	Taylor Gordon	NYT_ENG_20100718.0022:133-145	0.768027564935
CS14_ENG_102	gpe:births_in_city	test0	NYT_ENG_20101006.0145:1709-1843	Robert J. Miller	NYT_ENG_20101006.0145:465-480	0.464306272892
CS14_ENG_103	per:spouse	test0	APW_ENG_20101011.0534:654-663,APW_ENG_20101011.0534:654-719,APW_ENG_20101011.0534:712-719	Adam	APW_ENG_20101011.0534:716-719	0.384581915936
CS14_ENG_103	per:spouse	test0	WPB_ENG_20101011.0027:1234-1378,WPB_ENG_20101011.0027:1380-1417	Richard Bonynge	WPB_ENG_20101011.0027:1273-1287	0.792412337658
CS14_ENG_104	per:top_member_employee_of	test0	XIN_ENG_20090920.0088:4111-4250,XIN_ENG_20090920.0088:4209-4217	Green Building Council	XIN_ENG_20090920.0088:2928-2949	0.410205438843
CS14_ENG_104	per:top_member_employee_of	test0	APW_ENG_20090925.0105:576-670	Pittsburgh	APW_ENG_20090925.0105:58-67	0.408563167978
CS14_ENG_105	gpe:headquarters_in_city	test0	NYT_ENG_20100917.0010:4339-4488	Accufacts Inc.	NYT_ENG_20100917.0010:4407-4420	0.624111245397
CS14_ENG_105	gpe:headquarters_in_city	test0	NYT_ENG_20090809.0072:1763-1911	Microsoft	NYT_ENG_20090809.0072:1833-1841	0.936522320838
CS14_ENG_105	gpe:headquarters_in_city	test0	bolt-eng-DF-199-192769-6680230:873-951	Microsoft	bolt-eng-DF-199-192769-6680230:242-250	0.430932642485
CS14_ENG_105	gpe:headquarters_in_city	test0	eng-NG-31-129010-9357165:3449-3477	USA	eng-NG-31-129010-9357165:3475-3477	0.674757632893
CS14_ENG_106	gpe:residents_of_city	test0	eng-NG-31-131840-9427707:2298-2321	Amalio Madueno	eng-NG-31-131840-9427707:2298-2311	0.40884624354
CS14_ENG_106	gpe:residents_of_city	test0	NYT_ENG_20100907.0040:2460-2467,NYT_ENG_20100907.0040:2460-2481,NYT_ENG_20100907.0040:2478-2481	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.507328423652
CS14_ENG_106	gpe:residents_of_city	test0	NYT_ENG_20100907.0040:2460-2497	D.H. Lawrence	NYT_ENG_20100907.0040:1714-1726	0.393266346974
CS14_ENG_106	gpe:residents_of_city	test0	APW_ENG_20100602.1218:855-908,APW_ENG_20100602.1287:1436-1489	Dennis Hopper	APW_ENG_20100602.1218:299-311	0.520599683873
CS14_ENG_106	gpe:residents_of_city	test0	APW_ENG_20100602.1287:1436-1451,APW_ENG_20100602.1304:1436-1451,APW_ENG_20100603.0057:1435-1450,APW_ENG_20100603.0140:1429-1444	Dennis Hopper	APW_ENG_20100602.1287:64-76	0.379951796821
CS14_ENG_106	gpe:residents_of_city	test0	APW_ENG_20100602.1304:1436-1437,APW_ENG_20100602.1304:1436-1451,APW_ENG_20100602.1304:1448-1451	Dennis Hopper	APW_ENG_20100602.1304:302-314	0.54727241839
CS14_ENG_106	gpe:residents_of_city	test0	APW_ENG_20100602.1304:1436-1451,APW_ENG_20100603.0057:1435-1450,APW_ENG_20100603.0071:1423-1438,APW_ENG_20100603.0140:1429-1444	Henry Lee Hopper	APW_ENG_20100602.1304:1708-1723	0.182471319756
CS14_ENG_106	gpe:residents_of_city	test0	NYT_ENG_20100124.0129:2546-2590	Iris Weiss	NYT_ENG_20100124.0129:2456-2465	0.691087625471
CS14_ENG_106	gpe:residents_of_city	test0	APW_ENG_20100603.0071:2846-2889,APW_ENG_20100603.0140:2852-2895	Jina Brenneman	APW_ENG_20100603.0140:2836-2849	0.610272389746
CS14_ENG_106	gpe:residents_of_city	test0	NYT_ENG_20090923.0034:4985-5002	Keith Stag	NYT_ENG_20090923.0034:4971-4980	0.432607629913
CS14_ENG_108	per:organizations_founded	test0	NYT_ENG_20091018.0084:5542-5643	PayPal	NYT_ENG_20091018.0084:5638-5643	0.245174697945
CS14_ENG_108	per:organizations_founded	test0	AFP_ENG_20100722.0633:1452-1601	The Chernin Group	AFP_ENG_20100722.0633:1626-1642	0.0043010607098
CS14_ENG_108	per:organizations_founded	test0	AFP_ENG_20100414.0115:878-907	Twitter	AFP_ENG_20100414.0115:878-884	0.998865621512
CS14_ENG_108	per:organizations_founded	test0	NYT_ENG_20091018.0084:5720-5866	Twitter	NYT_ENG_20091018.0084:5791-5797	0.443995296138
CS14_ENG_109	per:city_of_birth	test0	XIN_ENG_20090623.0280:322-411	Newcastle	XIN_ENG_20090623.0280:350-358	0.242808965905
CS14_ENG_111	per:children	test0	WPB_ENG_20100504.0060:4287-4373	Irvin	WPB_ENG_20100504.0060:4359-4363	0.683903570444
CS14_ENG_111	per:children	test0	NYT_ENG_20101227.0151:349-496,NYT_ENG_20101227.0151:498-552	Juliette	NYT_ENG_20101227.0151:488-495	0.736405263092
CS14_ENG_111	per:children	test0	WPB_ENG_20100504.0060:3993-4017	Nicole Feld	WPB_ENG_20100504.0060:3980-3990	0.65084213709
CS14_ENG_112	gpe:residents_of_city	test0	APW_ENG_20101209.0748:591-732	John du Pont	APW_ENG_20101209.0748:222-233	0.433787779519
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090820.0659:5087-5233	Amy Taxin	APW_ENG_20090820.0659:5157-5165	0.0461714809536
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090820.0923:5641-5663,APW_ENG_20090820.1136:6030-6052,APW_ENG_20090820.1287:5085-5107	Amy Taxin	APW_ENG_20090820.0923:5641-5649	0.658832001599
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090827.1196:433-467	Bill Kohanek	APW_ENG_20090827.1196:456-467	0.300406924821
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090821.0534:2499-2535,APW_ENG_20090821.0534:2514-2535	Ellen Ahn	APW_ENG_20090821.0534:2493-2501	0.176423861135
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090821.0534:2493-2535,APW_ENG_20090821.0534:2514-2535	Ellen Ahn	APW_ENG_20090821.0534:2493-2501	0.371219632871
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090827.0033:580-620	Eric Burciaga	APW_ENG_20090827.0033:608-620	0.0835241330804
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090820.0913:881-965	Jasmine Fiore	APW_ENG_20090820.0913:938-950	0.61305332979
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090820.0923:627-755	Jenkins	APW_ENG_20090820.0923:627-633	0.310869301814
CS14_ENG_113	gpe:residents_of_city	test0	eng-NG-31-126840-9160272:585-632,eng-NG-31-142692-10074168:583-630	Pat Robertson	eng-NG-31-142692-10074168:692-704	0.62459800135
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090929.1106:393-425	Robin Sells	APW_ENG_20090929.1106:415-425	0.331806381557
CS14_ENG_113	gpe:residents_of_city	test0	APW_ENG_20090828.0171:568-602	Roger Powell	APW_ENG_20090828.0171:591-602	0.285620151776
CS14_ENG_113	gpe:residents_of_city	test0	eng-NG-31-142692-10074168:583-630	Rudy Giuliani	eng-NG-31-142692-10074168:719-731	0.486089541701
CS14_ENG_113	gpe:residents_of_city	test0	AFP_ENG_20090821.0537:745-770,AFP_ENG_20090824.0003:2297-2322,AFP_ENG_20090824.0417:1326-1351,AFP_ENG_20090824.0494:1016-1041	Tom Monson	AFP_ENG_20090821.0537:733-742	0.126496485345
CS14_ENG_114	per:siblings	test0	eng-NG-31-141957-8676435:1003-1086	Ben Affleck	eng-NG-31-141957-8676435:1003-1013	0.0537904965979
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100729.0071:5320-5340	Amanda Bentz	NYT_ENG_20100729.0071:5320-5331	0.394526517891
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-8659009:1134-1281	Bo Jackson	eng-NG-31-140124-8659009:1203-1212	0.412888778458
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091118.0022:3766-3792	Brian Daboll	NYT_ENG_20091118.0022:2774-2785	0.668792741863
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20091217.0154:890-924,AFP_ENG_20091217.0154:979-1047,AFP_ENG_20091217.0266:684-719	Bruce Allen	AFP_ENG_20091217.0154:191-201	0.991750619203
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20091217.0266:652-800	Bruce Allen	AFP_ENG_20091217.0266:721-731	0.721176073199
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20090921.0200:4435-4543	Bruce Allen	NYT_ENG_20090921.0200:4459-4469	0.550320573803
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100112.0065:1197-1345	Bucco Bruce	NYT_ENG_20100112.0065:1266-1276	0.412722222467
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20090928.0125:233-280	Byron Leftwich	AFP_ENG_20090928.0125:182-195	0.632997989986
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100902.0205:127-256	Chidi Ahanotu	NYT_ENG_20100902.0205:176-188	0.876985627054
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-127207-8269360:492-520,eng-NG-31-127207-8269360:492-533,eng-NG-31-127209-9206350:359-381	David Boston	eng-NG-31-127207-8269360:158-169	0.498235619432
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-127209-9206350:315-462	David Boston	eng-NG-31-127209-9206350:383-394	0.306107907892
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-9874158:891-1028	Davis	eng-NG-31-140124-9874158:1002-1006	0.130288996632
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20101127.0013:2900-2924	Dekoda Watson	NYT_ENG_20101127.0013:2900-2912	0.312782136486
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091001.0204:610-718	Diaco	NYT_ENG_20091001.0204:616-620	0.537307619589
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20100908.0014:2198-2315	Ezenwa Otorogu	AFP_ENG_20100908.0014:2234-2247	0.609263612278
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091028.0099:2823-2904	Gay Culverhouse	NYT_ENG_20091028.0099:2823-2837	0.583517046769
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20101213.0102:199-229,AFP_ENG_20101213.0102:199-240	Geno Hayes	AFP_ENG_20101213.0102:231-240	0.382345236191
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20101213.0102:199-229,AFP_ENG_20101213.0102:199-240,NYT_ENG_20091009.0081:4122-4149,NYT_ENG_20091009.0081:4122-4160	Geno Hayes	AFP_ENG_20101213.0102:231-240	0.329190032102
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-8659342:1683-1781	Jeff Garcia	eng-NG-31-140124-8659342:1683-1693	0.921400706709
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091211.0097:1716-1738	Jeremy Trueblood	NYT_ENG_20091211.0097:1740-1755	0.325395997866
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100606.0170:2147-2179	Joanne Gardi	NYT_ENG_20100606.0170:2966-2977	0.365970392355
CS14_ENG_115	org:employees_or_members	test0	AFP_ENG_20091217.0154:989-1003,NYT_ENG_20090905.0081:1190-1246	Jon Gruden	AFP_ENG_20091217.0154:1005-1014	0.819049603923
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091201.0043:3562-3678	Jon Gruden	NYT_ENG_20091201.0043:3600-3609	0.968413533415
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100423.0007:3010-3025,NYT_ENG_20101211.0024:2403-2431	Josh Freeman	NYT_ENG_20101211.0024:2420-2431	0.495484749578
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20101102.0218:3438-3567	LeGarrette Blount	NYT_ENG_20101102.0218:3472-3488	0.392641110436
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20101229.0177:2296-2444	Lyndon B. Johnson	NYT_ENG_20101229.0177:2362-2378	0.554280737517
CS14_ENG_115	org:employees_or_members	test0	APW_ENG_20101115.0992:947-987,APW_ENG_20101116.0018:1404-1444,APW_ENG_20101116.0039:921-961,NYT_ENG_20100430.0009:4796-4836	Malcolm Glazer	NYT_ENG_20100430.0009:4823-4836	0.0156415489988
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100812.0217:349-496	Mark Dominik	NYT_ENG_20100812.0217:417-428	0.524597262404
CS14_ENG_115	org:employees_or_members	test0	APW_ENG_20091024.0322:58-105	Morris	APW_ENG_20091024.0322:69-74	0.120494444749
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100222.0151:653-663,NYT_ENG_20100222.0151:653-673	Pam Iorio	NYT_ENG_20100222.0151:665-673	0.581192464947
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20090612.0064:1964-1996,NYT_ENG_20100423.0007:3473-3482	Raheem Morris	NYT_ENG_20090612.0064:1936-1948	0.569505305438
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20090827.0194:919-1027	Raymond James	NYT_ENG_20090827.0194:991-1003	0.175634758217
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20100812.0217:2499-2643	Sam Wyche	NYT_ENG_20100812.0217:2533-2541	0.439150926621
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20091118.0062:2372-2418	Stylez White	NYT_ENG_20091118.0062:2407-2418	0.753992599757
CS14_ENG_115	org:employees_or_members	test0	NYT_ENG_20101129.0199:1560-1692	Talib	NYT_ENG_20101129.0199:1632-1636	0.0359531522184
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-8659317:1082-1114,eng-NG-31-140124-9874230:1939-1965	Tony Dungy	eng-NG-31-140124-8659317:1082-1091	0.363445415779
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-9874230:1903-1974	Tony Dungy	eng-NG-31-140124-9874230:510-519	0.341766953391
CS14_ENG_115	org:employees_or_members	test0	eng-NG-31-140124-8659317:1070-1114	Warren Sapp	eng-NG-31-140124-8659317:191-201	0.319642275831
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20100202.0349:948-970	ChemChina	XIN_ENG_20100202.0349:948-956	0.681905931604
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090713.0333:436-442	Chengdu	XIN_ENG_20090713.0333:436-442	0.6777765809
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090607.0215:424-452	Chengdu Army General Hospital	XIN_ENG_20090607.0215:424-452	0.86258850442
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20100925.0234:852-874,XIN_ENG_20100925.0234:1170-1192	Chengdu City Government	XIN_ENG_20100925.0234:852-874	0.940893557918
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090607.0215:506-531,XIN_ENG_20090607.0222:560-585,XIN_ENG_20090608.0310:1855-1880	Chengdu City Health Bureau	XIN_ENG_20090607.0222:560-585	0.949964959162
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090606.0250:415-447,XIN_ENG_20090606.0262:433-465	Chengdu Communications Commission	XIN_ENG_20090606.0262:433-465	0.398403519971
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20100529.0242:452-497,XIN_ENG_20100529.0249:461-506	Chengdu Giant Panda Breeding and Research Base	XIN_ENG_20100529.0242:452-497	0.679839875479
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090607.0222:478-506,XIN_ENG_20090608.0310:1773-1801	Chengdu Military Area Command	XIN_ENG_20090607.0222:478-506	0.672631311487
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20100927.0436:309-331	Chengdu Subway Line One	XIN_ENG_20100927.0436:309-331	0.0325268059419
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090908.0342:456-487,XIN_ENG_20090908.0342:456-498	Chengdu University of Technology	XIN_ENG_20090908.0342:456-487	0.391918199004
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090908.0342:456-498	Chengdu University of Technology	XIN_ENG_20090908.0342:456-487	0.874470431295
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090910.0408:799-819,XIN_ENG_20090910.0408:813-846	Chengdu Urban Construction Company	XIN_ENG_20090910.0408:813-846	0.724251882244
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20101119.0392:1935-1959	Giant Panda Breeding	XIN_ENG_20101119.0392:1890-1909	0.0827785109554
CS14_ENG_116	gpe:headquarters_in_city	test0	NYT_ENG_20100916.0083:4139-4172	Global Automotive Forum	NYT_ENG_20100916.0083:4139-4161	0.478070292586
CS14_ENG_116	gpe:headquarters_in_city	test0	NYT_ENG_20100916.0083:4135-4172	Global Automotive Forum	NYT_ENG_20100916.0083:4139-4161	0.526586809929
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090902.0383:601-621	Sichuan Provincial Health Department	XIN_ENG_20090902.0383:913-948	0.0822021216253
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20090902.0383:590-621	Sichuan Provincial Health Department	XIN_ENG_20090902.0383:913-948	0.0155516610559
CS14_ENG_116	gpe:headquarters_in_city	test0	AFP_ENG_20090603.0419:1322-1353,AFP_ENG_20090603.0697:1321-1352,AFP_ENG_20090605.0446:1576-1607	Sichuan Tengzhong Heavy Industrial Machinery Co	AFP_ENG_20090603.0419:487-533	0.347682881284
CS14_ENG_116	gpe:headquarters_in_city	test0	XIN_ENG_20100925.0200:2629-2641	WWF	XIN_ENG_20100925.0200:2629-2631	0.254766136826
CS14_ENG_117	org:employees_or_members	test0	APW_ENG_20100512.0523:1324-1353	Arthur Huang	APW_ENG_20100512.0523:1342-1353	0.752499437051
